ひとはよも,こころかよはし,よひよひの,わかおもひねの,ゆめのうきはし
うきひとの,こころにはあらて,おもひつつ,ぬれはそみゆる,ゆめはたのまし
まことなき,ゆめのたたちの,おもかけは,たかいつはりに,かよひそめけむ
せめてなほ,うつつにつらき,なくさめと,ぬるよのゆめを,まつもはかなし
ねぬるよの,ゆめにこえける,あふさかや,ひともゆるさぬ,せきちなるらむ
あきのよの,とりのはつねは,つれなくて,なくなくみえし,ゆめそみしかき
きえわふる,しものころもを,かへしても,みしよまれなる,ゆめのかよひち
なかきよに,こほりかたしき,ふしわひぬ,まとろむほとの,なみたならねは
あはぬよの,つらさかさなる,さむしろに,かたしくものは,なみたなりけり
あふまてと,うきにたへたる,つきひさへ,せめてつれなく,くるるとしかな
あふまてと,たのみしままに,としくれて,ちきりもしらす,ゆくつきひかな
あふまての,ちきりもまたす,なつひきの,てひきのいとの,こひのみたれは
あふことは,なほかたいとに,ぬくたまの,こころよわくそ,おもひみたるる
きえねたた,なにそはあたの,ことのはに,かけてもつらき,そてのしらたま
いたつらに,としはへにけり,たまのをの,なからへはとも,ちきりやはせし
たまささの,はわけのつゆの,きえぬへく,おもふとまては,しるひとやなき
あきはきに,おくしらつゆの,きえかへり,ひとをこひしと,おもふころかな
しもかれの,のへにあさふく,かせのおとの,みにしむはかり,ものをこそおもへ
わかこひは,くさはにあまる,つゆなれや,おきところなく,みをなけくらむ
わかそては,かりにもひめや,くれなゐの,あさはののらに,かかるゆふつゆ
うしとのみ,ひとのこころを,みしまえの,いりえのまこも,さそみたるらむ
ますかかみ,こひしきひとは,みえなくに,わかおもかけの,なにうつるらむ
わかなかは,とほやまとりの,ますかかみ,よそにもひとの,かけをやはみる
やまとりの,をろのかかみの,よそなから,みしおもかけに,ねこそなかるれ
いつまてか,よそにのみして,あまくもの,へたつるなかに,こひわたるへき
あふまてと,たのみをかけし,たまのをの,よわるはかりに,としそへにける
ひとしれぬ,おもひのたまの,をたえなは,なにしてあはぬ,かすをとらまし
こひしなぬ,いのちはかりを,おなしよの,ちきりありとや,なほたのままし
みなといりの,あしまをわけて,こくふねも,おもふなかには,さはらさりけり
あしまより,なにはのうらを,ひくふねの,つなてなかくも,こひわたるかな
なそもかく,あまのとわたる,あまをふね,かちとるまなく,ものおもふらむ
よさのうみの,あまのしわさと,みしものを,さもわかやくと,しほたるるかな
あふことは,かたたのうらの,おきつなみ,たつなはかりや,ちきりなるらむ
しほたるる,みをはおもはす,ことうらに,たつなくるしき,ゆふけふりかな
あふことも,みにはなきさに,よるなみの,よそのみるめに,ねこそなかるれ
いつまてか,おもひみたれむ,いたつらに,おきつたまもの,みかくれにして
いかにせむ,もろこしふねの,よるかたも,しらぬにさわく,そてのみなとを
あふことは,なみちはるかに,こくふねの,ほのみしひとに,こひやわたらむ
よるふねの,たよりはなくて,いたつらに,わかみこかるる,とこのうらなみ
はるたては,そらのけしきの,かはるかな,つらきこころも,かからましかは
へたてたる,かすみのまより,ちるはなは,しのふにあまる,こころとをしれ
いかにして,はなのしたひも,とけにけむ,ひとのこころは,ありしなからに
むらさきの,こそめのおひの,かたむすひ,とけてぬるよの,かきりしらせよ
かりそめに,むすひすてける,したおひを,なかきちきりと,なほやたのまむ
おもへとも,えそいはしろの,むすひまつ,うちとけぬへき,こころならねは
すきたてる,やともをしへす,つらけれは,みわのやまへを,たれにとはまし
いのらすよ,はつせのひはら,しくれにも,つゆにもそめぬ,いろをみむとは
みそきせし,かみもうけすは,たちかへり,つらきひとをや,またかこたまし
かみたにも,なひかぬなかの,ゆふしては,なににかくへき,たのみなるらむ
こひしなぬ,みのつれなさを,いのるより,おもひたえぬと,かみやしるらむ
しくれする,いくたのもりの,はつもみち,ひをへてまさる,いろにこひつつ
しくれゆく,くものたえまの,みねのまつ,みすはつれなき,ほともしられし
あふことを,しはしはかけし,おきつなみ,よそのみるめの,たえもこそすれ
いもせやま,なかるるたきの,おとにのみ,きかぬはかりを,なほやたのまむ
あふことの,なきさにひろふ,いしなれや,みれはなみたの,まつかかるらむ
あまのかる,みるめはよその,ちきりにて,しほひもしらぬ,そてのうらなみ
あまのたく,もにすむむしに,あらねとも,われからこひに,みをこかすかな
わかなかは,うらよりをちに,おくあみの,ひけともよらぬ,ほとそくるしき
うらみても,としふるあまの,つりのをの,うけくにうかふ,なみたとをしれ
きよみかた,あふことなみの,せきもりは,わかかよひちに,うちもたゆます
せきもりの,こころもしらす,あふさかを,わかかよひちと,おもひけるかな
きくもうし,たれをなこその,せきのなそ,ゆきあふみちを,いそくこころに
いかにまた,こころひとつの,かよひちも,すゑはなこその,せきとなるらむ
よとともに,むねあひかたき,わかこひの,たくひもつらき,けふのほそぬの
こひしきも,つらきもおなし,おもひにて,やむときもなき,わかこころかな
あはれてふ,ことのはいかて,みてしかな,わひはつるみの,なくさめにせむ
あたにおく,つゆのなさけの,ことのはに,わかいのちさへ,かかるはかなさ
うきになほ,たへけるとしを,かそふれは,わかつれなさの,ほとそしらるる
なからへて,おなしうきよに,ありとのみ,きくやわかみの,たのみなるらむ
つれなさの,かきりもしらす,おなしよに,いのちあらはと,たのむはかなさ
かひなしや,うきになしても,ひとかたに,おもひもこりぬ,こころよわさは
あふまては,むすはさりける,さきのよの,むくひしられて,うきちきりかな
よよかけて,われさへつらし,むくひありて,うきにひかるる,ちきりとおもへは
むくひある,よともしらてや,うきひとの,こころのままに,つれなかるらむ
あらましに,なくさむほとの,ちきりたに,わかこころより,おもひたえにき
あふにたに,かへむいのちは,かなしきに,うきひとゆゑに,みをやすつへき
こひしなむ,のちのよとても,いかならむ,いきてつれなき,ひとのこころは
つれなしと,よそにやみえむ,あふことに,ひとのかへねは,いけるいのちを
あひみての,のちのつらさを,せめてなと,なけくはかりの,おもひてもなき
さりともと,はかなくたのむ,こころこそ,つれなきなかの,ちきりなりけれ
あふことに,かへもこそすれ,をしからぬ,わかいのちとは,ひとにかたらし
とはれぬも,うきみのとかと,おもふこそ,せめてもしたふ,こころなりけれ
なにかおもふ,しひてもいはし,うきみをは,いとふもさこそ,くるしかるらめ
いせのうみの,しほせになひく,はまをきの,ほとなきふしに,なにしをるらむ
せきとむる,やまゐのみつの,かけにたに,みすはたもとを,しほらましやは
ひとこころ,あさきにまさる,おもひかは,うきせにきえぬ,みつからもうし
ひとしれぬ,こころのうちの,おもひかは,なかれてすゑの,たのみたになし
としをへて,こひわたるみの,くるしさを,あはれとおもへ,うちのはしひめ
おもひかね,うちのかはをさ,こととはむ,みのうきふねも,よるへありやと
もかみかは,ひとのこころの,いなふねも,しはしはかりと,きかはたのまむ
みつのうへの,あわときえなは,こひせかは,なかれてものは,おもはさらまし
そこひなき,ふちとなりても,なみたかは,したにこころの,さわきやはせぬ
あふせなき,なみたのかはの,みをつくし,つらきしるしに,くちやはてなむ
いかなれは,ひとにこころを,そめかはの,わたらぬせにも,そてぬらすらむ
けふりたつ,むろのやしまに,あらぬみは,こかれしことそ,くやしかりける
うきよをは,なけきなからも,すくしきて,こひにわかみや,たへすなりなむ
さてしもそ,いのちはいとと,をしからむ,あふにはかへし,こひはしぬとも
あふことに,かへぬいのちそ,よそなから,なかなかなかき,ちきりなりける
みのうさを,おもひもしらぬ,ものならは,なにをかこひの,なくさめにせむ
しきたへの,まくらもうとく,なるまてに,さてもねぬよの,つもりぬるかな
こひわふる,そてのなみたを,そのままに,ほさてかたしく,よはのさむしろ
あふことは,かたしきころも,さむしろに,ねぬよかさねて,ぬるるそてかな
ひとりぬる,なみたのとこの,ぬれころも,あふよもしらて,くちやはてなむ
いくよわれ,おしあけかたの,つきかけに,ことわりならぬ,ものおもふらむ
おのつから,なくさむやとて,なかむれは,つきみぬよりも,ぬるるそてかな
ゆきあはむ,ほとをはしらす,すみよしの,まつのたえまの,ちきのかたそき
まつひとも,こすゑにかかる,うつせみの,うきみからにや,おとつれもせぬ
はかなしや,たかいつはりの,なきよとて,たのみしままの,くれをまつらむ
さりともと,こころひとつに,たのむかな,ひとのしるへき,ゆふへならねは
わくらはに,まてとたのむる,ことのはの,いつはりならぬ,ゆふくれもかな
あきのあめに,きりのはおつる,ゆふくれを,おもひすつるそ,まつにまされる
いたつらに,くらせるよひの,さむしろは,ゆめをたのみて,ねむかたもなし
なけきわひ,あふとはかりを,いかにして,くらせるよひの,ゆめにたにみむ
わひぬれは,こよひもひとり,ぬるかうちに,みえつるゆめや,しひてたのまむ
これもまた,まつとやいはむ,さよころも,かへすゆめちの,たのみはかりに
よしさらは,またしとおもふ,ゆふへこそ,わかこころさへ,たのみかたけれ
いかたおろす,そまやまかはの,はやきせに,さはらぬくれと,おもはましかは
おほゐかは,ひとめもらさぬ,けふやさは,そまのいかたし,くれをまつらむ
まちなれし,ゆふくれことに,ささかにの,いともくるしく,ものをこそおもへ
たのめしも,またしるひとは,なきものを,おとになたてそ,まつのゆふかせ
このくれも,おとになたてそ,しのふやま,こころひとつの,みねのまつかせ
なほさりの,ことのはにのみ,ききなれて,たのむかはりの,ゆふくれもなし
いつはりの,うきにもたへて,またれけり,みはならはしの,ゆふくれのそら
いつはりの,ことのはまては,たのむとも,ちきらぬくれの,またれすもかな
まつひとは,こよひもいさや,いりひさす,とよはたくもの,ゆふくれのそら
このくれに,おとろかさすは,かはりける,ちきりもしらて,なほやまたまし
たのめねは,いつはりとたに,かこたれす,わかなくさめに,しひてまつよは
ひとかたに,まちもやせまし,いつはりの,うきにならはぬ,ゆふへなりせは
いつはりは,またれしまての,なさけにて,なかなかつらく,なるちきりかな
いつはりの,ちきりなりとも,たのみてや,かはらはかこつ,ことのはにせむ
かくはかり,またれすもかな,いつはりと,おもひしままの,こころなりせは
たのめこし,うきいつはりを,つらしとも,いはぬにみゆる,はなのいろかな
いはてたた,あたにうつろふ,はなにこそ,とへとおもはぬ,いろもみえしか
よのなかに,たえていつはり,なかりせは,たのみぬへくも,みゆるたまつさ
はかなしや,くるるよことの,いつはりに,いつまてこりぬ,こころなるらむ
はかなくて,まつらむとこそ,いつはりに,ちきりしひとは,おもひいつらめ
いつはりの,ちきりならすは,おのつから,ひともひとめの,ひまやまつらむ
こぬまても,なくさむものを,いつはりの,なきよなれとは,たれかいひけむ
ちきれはと,たのむもかなし,いつはりの,なきゆふくれに,いつならひけむ
いくよまて,まちあかせとて,うきひとの,なほいつはりの,かすつもるらむ
いつまてか,こぬよあまたと,うらみても,さすかまたれし,ゆふへなりけむ
いつはりの,むなしきかすの,つもるより,ゆふくれをさへ,うらみつるかな
いつはりと,おもはてたのむ,くれもかな,まつほとをたに,なくさめにせむ
ささかにの,いとかきたえし,ゆふへより,そてにかかるは,なみたなりけり
さりともと,ゆふけのうらの,こよひさへ,あはすはたのむ,かひやなからむ
たのめても,いかかとおもふ,よひのまの,あめにそいとと,まちよわりぬる
おのつから,ひとまありとも,つけてまし,まことにかよふ,こころとおもはは
いつはりも,かきりあらはと,たのむよの,いくたひふけて,ひとりねぬらむ
ふけぬるを,うらみむとたに,おもふまに,こぬよしらるる,とりのこゑかな
またしとは,おもふものから,ふくるよの,つらきやなにの,こころなるらむ
こよひさへ,むなしくふくる,ともしひの,きえなてあすも,あらむものかは
ふくるまて,なほこそたのめ,こよひそと,いはぬをたにも,まちしこころに
よひのまは,いててはらはむと,おもひしに,さきたつそての,つゆそあやしき
うきひとの,おもかけそへて,たのむよも,こぬよもひとり,つきをみるかな
つれなさの,かきりをそしる,たのめつつ,こぬよのつきの,ありあけのそら
こよひまた,むなしきそてに,ふけぬとは,なみたにやとる,つきそしるらむ
よひのまの,しけきひとめの,やすらひに,まつほとすきて,つきそふけゆく
たのめすは,さてもねぬへき,よひよひの,つらさにかへて,つきをみるかな
きみまつと,ひとにはいはぬ,いつはりも,いくよになりぬ,やまのはのつき
いつはりと,おもひもしらす,またるるや,こころにたえぬ,ちきりなるらむ
まてはこそ,うらみもまされ,いつはりに,おもひなしてや,うちもねなまし
まきのとを,たたくくひなを,それかとも,おとろかぬまて,とはぬきみかな
まきのとは,さしてこよひも,あけにけり,さはるといはて,なにまたるらむ
あしまゆく,いりえのふねの,つなてなは,さはるやよそに,こころひくらむ
たのめつつ,こぬよにかねて,ならはすは,けふやつらさの,はしめならまし
たのめつつ,こぬよのかすは,つもれとも,またしとおもふ,こころたになし
おもひつつ,ひるはかくても,なくさめつ,よるそわひしき,ひとりぬるみは
いつはりと,なにかかこたむ,おもはねは,とはぬそひとの,まことなりける
たちかへり,なほこそたのめ,いつはりも,つもらはひとや,おもひしるとて
せめてたた,ふけゆくかねそ,またれける,わすれてこすは,おとろかせとて
たのめても,こぬみのはまの,おきつかせ,なにいほさきの,まつにふくらむ
ゆめのこと,なとかよるしも,きみをみむ,くるるまつまも,さためなきよを
ゆめとたに,おもひもわかぬ,ちきりかな,やみのうつつの,さたかならねは
うきなのみ,たつあたなみの,あさきせは,かよふかひなき,にほのしたみち
うきふしと,なかなかなりぬ,ささまくら,むすふひとよの,ゆめのちきりは
わすれしな,ひとよのふしの,ささまくら,ひとこそかりに,おもひなすとも
こひしなは,くやしかるへき,ちきりかな,いのちそひとの,なさけなりける
さすかまた,かきりありける,ちきりとや,いのちつれなく,たのみきつらむ
かくてしも,ありはつましき,ちきりとや,あふよをひとの,なほしのふらむ
あふさかの,このしたかけの,いはしみつ,なかれてむすふ,ちきりともかな
おのつから,あふよまれなる,ちきりをは,しのはすとても,たれかしるへき
さむしろの,ちりははらはし,あはぬよの,つもれるかすも,おもひしれとて
うらむへき,ことのはそなき,くすかつら,くるよはひとの,うさもわすれて
まれにくる,ひとのなみたも,おちそひて,あふよそそては,ぬれまさりける
おのつから,きてもたのます,なみたせく,はないろころも,かへりやすさは
まてしはし,またゆふくれと,ちきるとも,なほなくさまし,けさのわかれち
おもひしれ,またゆふくれの,たのみたに,なくなくをしき,けさのなこりを
そのままに,さてもきえなて,しらつゆの,おきてかなしき,みちのしはくさ
なくさむる,ことのはもなほ,たのまれす,さてもわかるる,きぬきぬのそら
きぬきぬの,わかれをしたふ,たまくらに,なみたをそへて,とりやなくらむ
うしときく,とりのねはかり,のこりけり,ひとはとまらぬ,きぬきぬのそら
うつつとも,ゆめともわかす,とりのねに,なきてわかるる,しののめのそら
あまのとの,あくるもしらて,わかれちを,たたとりのねに,かこちつるかな
あふさかの,ゆふつけとりは,こころせよ,またもこゆへき,せきちならぬに
おのつから,あひみるゆめも,さめゆけは,これもわかれと,とりやなくらむ
つゆしけき,のかみのさとの,かりまくら,しをれていつる,そてのわかれち
ほともなく,あけてわかれし,あかつきは,いととつゆこそ,おきうかりしか
くれにもと,ちきりおけとも,そまかはの,いかたのとこは,おきそわひぬる
あひみても,なこりをしまの,あまひとは,けさのおきにそ,そてぬらしける
たなはたの,きのふわかれし,そてよりも,あくれはけさそ,わひしかりける
ぬるよさへ,なかにありつる,からころも,うらみかはらて,おきわかれつつ
うらむるも,したふもおなし,なみたにて,あふよはさへに,ぬるるそてかな
うつりかの,のこるころもを,かたしきて,またねのとこも,おきうかりけり
おもかけを,のちしのへとや,ありあけの,つきにもひとの,おきわかるらむ
わすれすよ,いまはといひし,きぬきぬの,おもかけのこす,ありあけのつき
いまはまた,とりのねはかり,かたみにて,ありあけのつきを,なみたにそみる
うきものと,みしわかれちの,ありあけに,またやつれなく,かけしたふらむ
わするなと,いまひとたひは,いひてまし,ありしわかれを,かきりとおもはは
みをすてて,そへしこころの,かひもなく,こひしきことの,なとのこるらむ
たまくらの,うつりかのこる,あさねかみ,こころみたるる,かたみなりけり
あさなあさな,けつれはいとと,みたれつつ,わかくろかみの,とけぬころかな
いつまてか,しつはたおひの,なからへて,こころもとけぬ,ちきりまつらむ
なれそめし,ちきりわするな,したおひの,またうちとくる,ひとはありとも
いかかせむ,うへはつれなき,したおひの,わかれしみちに,めくりあはすは
あひみても,わするるほとに,なりなまし,ありしちきりの,まことなりせは
あさからぬ,ちきりのほとは,としつきの,つもるにつけて,ひともしるらむ
つつむとて,いそくけしきに,あつさゆみ,おしかへしても,えこそちきらね
ゆくすゑを,たのめてもなほ,ねをそなく,しらぬいのちの,こころよわさに
ことのはも,さためなきよと,おもへとも,ちきりしまての,いのちともかな
ちきりおく,こころのすゑも,みるはかり,こひにをしきは,いのちなりけり
あすしらぬ,みにはたのます,ゆくすゑを,ちきるはひとの,まことなりとも
うつろはぬ,ちきりときくも,たのまれす,そのことのはの,よにふりしより
ちきりこそ,なほたのまるれ,さりともと,おもふかたには,こころひかれて
はかなくて,たのむこころを,たよりとや,うきいつはりも,あるよなるらむ
ありしよの,ちきりよせめて,ゆめならは,おもひねをたに,またましものを
うつつには,おもひたえゆく,あふことを,いかにみえつる,ゆめちなるらむ
おもひいつる,ちきりのほとも,みしかよの,はるのまくらに,ゆめはさめにき
おもひつつ,いかにねしよを,かきりにて,またもむすはぬ,ゆめちなるらむ
うしとみし,ひとよのゆめの,なこりより,こころにさめぬ,ものをこそおもへ
あくるをも,またぬちきりの,かなしきは,あふとみるよの,ゆめのわかれち
うはたまの,ゆめかあらぬか,あふことも,たたひとよにて,やみのうつつは
うつつには,とはてとしふる,みわのやま,いかにまちみむ,ゆめのかよひち
うきみには,こえてのちこそ,あふさかの,やまもへたつる,せきとなりけれ
こえてしも,くやしかりける,あふさかの,せきちをなにに,ゆるしそめけむ
いまのみも,いもをはこひす,おくやまの,いはねこけおひて,ひさしきものを
とにかくに,ひとはいへとも,わかさちの,のちせのやまの,のちもあはむきみ
のちせやま,のちもあはむと,おもふにそ,しぬへきものを,けふまてもあれ
たきものの,くゆるこころは,ありしかと,ひとりはたへて,ねられさりけり
あはてこそ,こひをいのりと,たのみしか,いまはたなにか,いのちなるへき
さらぬたに,あふことかたき,わかこひを,としさへいたく,へたてゆくかな
おのつから,またあふちきり,ありとても,なれしなからの,よにはかへらし
きみかこと,おもはぬひとの,つらからは,われはこころも,あくかれなまし
つらかりし,こころくらへの,ひとかたも,よわらぬすゑは,とほさかりつつ
たのまれぬ,なかとはかねて,いひしかと,たたひとよとは,おもひやはせし
うきになほ,こりすそたのむ,いつはりを,かこちてたえむ,こころならねは
つれなきを,うらみしそても,ぬれしかと,なみたのいろは,かはりやはせし
ことのはの,かはるにつけて,うきひとの,こころのいろも,まつしられつつ
よしさらは,しのふるほとに,たえもせよ,あらはれはうき,なかのちきりは
よよかけて,ちきりしまては,かたくとも,いのちのうちに,かはらすもかな
あふことは,おもひたゆとも,おなしよに,ありとはかりを,しらせてしかな
おなしよに,いけるはかりを,ちきりにて,またあふまては,おもひたえにき
あひみても,へたつるなかに,ゆくくもの,なとたえたえに,しくれそめけむ
なかめやる,そなたのそらの,くもたにも,あとなきはてそ,きえてかなしき
あたひとの,こころのはなに,まかへはや,うきたるくもの,あともさためぬ
しらきくも,うつろひにけり,うきひとの,こころはかりと,なにおもひけむ
かみなひの,もりならねとも,かねてより,うつろふいろの,みゆるなかかな
つるのゐる,まつとてなにか,たのむへき,いまはこすゑに,なみもこえなむ
にほとりの,したのかよひち,たえさらは,なみのうきすは,うかれたりとも
たのむそよ,にほのうきすの,うきなから,したのかよひの,たえぬはかりを
にほとりの,すむいけみつの,たえもせは,いかにしのへと,かよひそめけむ
をやまたの,なはしろみつに,あらなくに,なかれそめては,たえむものかは
わきもこか,またもあふみの,やすかはの,やすきいもねす,こひわたるかも
つひにまた,いかなるせにか,たえはてむ,やましたみつの,あさきちきりは
たにかはの,いはまにもれし,やまみつの,またはいかなる,せによとむらむ
みくさゐし,のなかのしみつ,いまさらに,すむともいさや,もとのこころは
ゆくみつの,はなのかかみの,かけもうし,あたなるいろの,うつりやすさは
うつりゆく,こころそつらき,ますかかみ,たれゆゑかけと,なるみなるらむ
ますかかみ,たえにしいもを,あひみすは,わかこひやまし,としはへぬとも
わすれくさ,わかみにつむと,おもひしを,ひとのこころに,おふるなりけり
きのくにの,あくらのはまの,わすれかひ,われはわすれし,としはふるとも
つらかれと,するかのうみの,はまつつら,くるよはまれに,ひとそなりゆく
いかなれは,なみたのあめは,ひまなきを,あふくまかはの,せたえしぬらむ
はつせかは,むすふみなわの,うきみよに,きえかへりても,たえしとそおもふ
はつせかは,またあひみむと,たのめてし,しるしやいつら,ふたもとのすき
わかことや,くめちのはしも,なかたえて,わたしわふらむ,かつらきのかみ
いははしの,たえにしなかを,かつらきの,かみならぬみは,なほもまつかな
いまはたた,おもひたえにし,おもかけの,はかなくかよふ,ゆめのうきはし
ねぬるよに,あふとみつるも,ゆめちにて,いやはかななる,ちきりなりけり
おもひいつる,こころひとつの,かひもなし,おなしよとたに,しらぬちきりは
さらはまた,おなしこころに,わすれなて,なににおもはぬ,ひとをこふらむ
わすれえぬ,わかこころこそ,いとはるれ,はてうかりける,ひとのちきりに
おもひあまり,むかしまてやは,つらからぬ,たかよにひとを,わすれそめけむ
いかにして,わすれむとおもふ,こころにも,なほかなはぬは,なみたなりけり
またもみぬ,ゆめちなからは,たえもせて,つらきうつつに,のこるたまのを
あふとみる,ゆめもむなしく,さめぬれは,つらきうつつに,またなりにけり
おもひねに,しはしなくさむ,ゆめをたに,ゆるさぬよはの,かねのおとかな
やかてなと,むかしかたりに,なりぬらむ,みしはまちかき,ゆめのかよひち
いかにせむ,かよふゆめちも,たのまれす,おもひねならぬ,よはしなけれは
あふことは,ゆめになりにし,とこのうへに,なみたはかりそ,うつつなりける
しらさりき,そのあかつきを,かきりとも,われにはつけの,まくらならねは
おもはしと,おもふもものの,くるしきを,やすくやひとの,わすれはつらむ
いまはたた,おもひたえたる,つらさにて,ちきりくやしき,ゆふくれのそら
いまははや,たえにしままの,うつつにて,みるなくさめの,ゆめたにもなし
はかなくも,おもひいつやと,たのむかな,わかならはしの,こころよわさに
はかなくて,たえにしなかの,なこりしも,こころにとまる,はてそかなしき
まちしよに,またたちかへる,ゆふへかな,いりあひのかねに,ものわすれせて
わかれちに,ききしもいまは,むかしにて,いとはぬかねの,ねをのみそなく
ひとりぬる,しもよのかねの,ひひきより,あきにふけゆく,ちきりをそしる
ならしはの,なれしおもひや,いまさらに,かりはのをのの,よそのあきかせ
いつまてか,あふことかたき,あらたかの,たなれぬなかに,こころおくらむ
かはりゆく,ひとのこころの,あきかせに,あふたのみたに,なきちきりかな
あさちはら,なひくもおなし,あきかせの,うつろふいろに,ふきかはるらむ
かよひこし,さとはふしみの,あきかせに,ひとのこころの,あれまくもをし
つらきかな,まちしにかはる,ゆふくれを,みはうきときと,あきかせそふく
しらつゆの,おきふしたれを,こひつらむ,われはききおはす,いそのかみにて
みしままの,かたみなるへき,つきたにも,うきよりほかの,おもかけそなき
むらくもの,そらゆくつきも,あるものを,たえたえにたに,みえぬきみかな
おのつから,おもひもいては,わすれしと,ちきりしままの,つきやみるらむ
みをさらぬ,おもかけはかり,さやかにて,つきのためうき,わかなみたかな
いかなれは,たちもはなれぬ,おもかけの,みにそひなから,こひしかるらむ
みるままに,おつるなみたの,たまつさは,やるかたもなく,かなしかりけり
きみかため,われこそはひと,なりはてめ,しらたまつさは,やけてかひなし
たまもかる,おきへはゆかし,しろたへの,まくらせしひと,わすれかねつも
いかにせむ,うらのはつしま,はつかなる,うつつののちは,ゆめをたにみす
あまをふね,われをはよそに,みくまのの,うらよりをちに,とほさかりつつ
あしたゆく,くるてふあまに,こととはむ,かれなてのこる,みるめありやと
おひかせに,まかちしけぬき,ゆくふねの,はやくそひとは,とほさかりぬる
からあゐの,やしほのころも,ふりぬとも,そめしこころの,いろはかはらし
さよころも,かけはなれても,いととなほ,ほさぬはそての,なみたなりけり
つきくさに,すれるころもの,いろよりも,うつるはやすき,こころとそみる
しをるれは,これをもあまの,ころもとや,ちきりしなかの,まとほなるらむ
かさねても,なれにしなかの,さよころも,へたつるものと,いつなりにけむ
ねをそなく,とほやまとりの,ひとりねに,なかきへたての,なかのちきりは
よとともに,みたれてそおもふ,やまとりの,をろのなかをの,なかきつらさに
よそにして,みすはありとも,ひとこころ,わすれかたみに,なほやしのはむ
ひとやりに,あらぬものから,うらむるは,みのことわりも,おもひしらすや
ものおもへは,いもねられぬを,あやしくも,わするることを,ゆめにみるかな
みしやゆめ,わかみやあらぬ,ちきりしに,かはるつらさそ,さむるかたなき
ゆめならて,またもむすはぬ,ちきりかな,とけしひとよの,なかのしたひも
すまのあまの,しほなれころも,なれきてそ,まとほになるも,うらみなりける
はてはまた,あまのすむてふ,さとといへは,しるへたになき,みをうらみつつ
おくあみの,ひくてあまたに,そてぬれて,さてもうらみぬ,なみのまそなき
ことかたに,ひくひとなくは,たくなはの,まとほにくるも,よしやうらみし
かれはてむ,のちしのへとや,なつくさの,ふかくはひとの,たのめおきけむ
ともしする,なつののしかの,ねにたてぬ,おもひもかくや,くるしかるらむ
なひくとも,ほにはいてしと,しのすすき,しのひしなかは,しもかれにけり
たつぬへき,しるしもいまは,あとたえぬ,ゆきのふるのの,もすのくさくき
おのれのみ,あまのさかてを,うつたへに,ふりしくこのは,あとたにもなし
いまそうき,かはるちきりの,しらまゆみ,なひきそめてし,こころよわさは
われにひく,ちきりなりとも,たのまれし,あたちのまゆみ,あたしこころは
ひとはいさ,あたちのまゆみ,おしかへし,こころのすゑを,いかかたのまむ
なほいかに,こひしなぬみの,つらからむ,のちのよちきる,ひともありせは
こひしなは,やすかりぬへき,いのちさへ,あふをかきりに,としそへにける
かはらしと,おもへはこそは,ちきるらめ,わかかねことに,いかかうらみむ
いかはかり,なほうからまし,いつはりの,なきよにかはる,ちきりなりせは
いつはりに,かはるもしらて,いくとせか,ちきりしままの,みをたのむらむ
ことのはの,かよはすなれは,いつはりと,うらみしころを,またしのふかな
うらむへき,ひとめのひまも,いくたひか,かすならぬみに,すくしきつらむ
いへはけに,わかみのみこそ,うかりけれ,つらきひとには,ことのはもなし
しはしたた,いかてやみまし,つらさをも,うきをもしらぬ,みとはなるとも
なにとたた,うらむるかひも,なきなかに,ことのはをのみ,つくしきぬらむ
ことのはの,うつろふたにも,うきなかに,いまはこすゑの,あきかせそふく
ははそはら,うつろふいろを,つらしとも,たれにいはたの,もりのしたつゆ
ことのはに,さきたつそての,なみたにそ,たへぬうらみの,ほとはしるらむ
おもかけは,わかみにそへる,つらさにて,うらみぬつきに,ぬるるそてかな
みてもなほ,ものおもへとや,うきひとの,わかおもかけを,つきにそへけむ
すむつきの,なみたにくもる,かけまても,おもへはひとの,つらさなりけり
ひとをこそ,うらみはつとも,おもかけの,わすれぬつきを,えやはいとはむ
うらみわひ,たへぬなみたに,そほちつつ,いろかはりゆく,そてをみせはや
ことのはを,たのまさりせは,としふとも,ひとをつらしと,おもはさらまし
うらみても,なほしたふかな,こひしさの,つらさにまくる,ならひなけれは
さてもまた,あやしきまての,ちきりかな,うらみはかりを,おもひてにして
ありはてぬ,ならひはさそと,なくさめて,かはるちきりを,なけかすもかな
かつしたふ,こころよわさは,なかなかに,うらみてなにの,かひかあるへき
かすならぬ,みのことわりに,なくさめて,うきをうらみぬ,ほとそへにける
かはらしと,ちきりしすゑを,たのみける,わかはかなさそ,いまはくやしき
いととなほ,うきにつけても,おもふにも,いふにもあまる,ひとのつらさは
うきことも,いくよかあらむ,よしのかは,よしやひとをも,いまはうらみし
わかそてに,なみたのたきそ,おちまさる,ひとのうきせを,みなかみにして
よしさらは,なみたにくちね,なかなかに,かたみもつらし,つけのをまくら
いつはりの,なくてすきにし,むかしたに,ひとのちきりを,たのみやはせし
うかるへき,みをしるうへの,こひしさは,なににかしはし,おもひしつめむ
みやまきの,したはふくすの,したもみち,うらむるいろを,しるひとそなき
しらせはや,たけのまかきに,はふくすの,したにうらむる,ふしのしけさを
あきかせに,たままくくすの,したつゆや,うらみにたへぬ,なみたなるらむ
いまそしる,まくすかはらに,ふくかせの,うらみもこひに,かへるものとは
いかにせむ,しきのはねかき,かきたえて,とはれぬかすの,つもるうらみを
