えそしらぬ,にほのしたみち,みかくれて,かよふこころの,ありやなしやと
いけみつの,そこのたまもの,みかくれて,なひくこころを,たれによすらむ
うきにはふ,あしのしたねの,みこもりに,かくれてひとを,こひぬひはなし
またしらぬ,ひとのこころを,たとるまに,いはてつきひの,つもりぬるかな
かくとたに,いはてのもりの,こからしに,よそよりちらむ,ことのはもうし
おもふこと,いはてのもりの,ことのはは,しのふるいろの,ふかきとをしれ
おもひかね,こころひとつは,くるしきは,ひとにいはての,もりのしめなは
おほのなる,みかさのもりの,ゆふたすき,かけてもしらし,そてのしくれは
かみなひの,いはせのもりの,いはすとも,そてのしくれを,とふひともかな
おもひあまり,いかにいはせの,もりのつゆ,そめしこころの,ほとをみせまし
きえそむる,ゆきまのわかな,それとたに,もえてしらるる,おもひなりせは
わかこひは,みやまかくれの,うもれきの,くちはてぬとも,ひとにしられし
ひとしれぬ,そてのなみたや,みちのくの,いはてしのふの,やまのしたつゆ
いたつらに,ほすひまなくて,くちねとや,ひとにしられぬ,なみのしたくさ
おもひつつ,いはねはいとと,こころのみ,さわくはそての,みなとなりけり
しられしな,そてのみなとに,よるなみの,うへにはさわく,こころならねは
ぬるとても,しほくむあまの,そてならは,ひとめつつまて,しほりこそせめ
ひとめのみ,しのふのうらに,おくあみの,したにはたえす,ひくこころかな
いかにせむ,そてにあまれる,なみたかは,せかぬによとむ,ならひともかな
ひとしれぬ,こころにあまる,なみたかは,そてよりほかの,しからみもかな
よにもらむ,なこそつらけれ,あふせなき,なみたのかはは,そてにせくとも
せきわふる,なみたのかはは,はやくとも,うきなはかりは,なかさすもかな
いかにして,くちたにはてむ,なとりかは,せせのうもれき,あらはれぬまに
なかれては,ひとのためうき,なとりかは,よしやなみたに,しつみはつとも
ことうらに,なひくけふりも,あるものを,わかしたもえの,ゆくかたそなき
したもえの,おもひをそらに,しのはすは,ふしのけふりは,たちもおよはし
なにたたむ,のちそかなしき,ふしのねの,おなしけふりに,みをまかへても
こひしなむ,のちもたつなの,かなしきに,けふりにまかへ,よはのうきくも
しらせはや,きえなむのちの,けふりにも,たちそふはかり,おもふこころを
われはかり,こかれておもふ,かひもなし,こひのけふりの,よそにみえねは
つきもせぬ,わかしたもえの,けふりこそ,たつとはよそに,しられさりけれ
したもえの,おもひのけふり,すゑつひに,うきななからや,そらにたつらむ
しられしな,すくもたくひの,ゆふけふり,なにはたてしと,しのふおもひを
もしほやく,けふりになるる,あまころも,うきめをつつむ,そてやぬれなむ
たちまよふ,かすみのうらの,ゆふけふり,それともよそに,しるひとそなき
ひとめをも,いまはつつまし,はるかすみ,のにもやまにも,なはたたはたて
そらにもや,ひとはしるらむ,よとともに,あまつくもゐを,なかめくらせは
うはたまの,よるのゆめたに,まさしくは,わかおもふことを,ひとにみせはや
したにのみ,おもふこころを,そのままに,ことのはならて,いかてしらせむ
おもひおく,うきなこそなほ,かなしけれ,きゆともつゆの,みをはをします
もらぬまに,こひしなはやと,おもふこそ,いのちにまさる,うきななりけれ
こひしなむ,のちにもかたる,ひともかな,おなしよにこそ,しのひはつとも
しらせての,つらさをせめて,なけかはや,いはねはとても,ものやおもはぬ
いはておもふ,こころのうちの,くるしさも,しらせてのちは,なくさみやせむ
つゆとたに,たれにこたへむ,わかそての,なみたのたまは,とふひともなし
もらさしと,こころにはせく,おもひをも,そてにしらする,わかなみたかな
いはしたた,さてしもつひに,よにもらは,なきなとひとの,おもふはかりに
うしとても,あふにしかへは,なとりかは,よしあらはれよ,せせのうもれき
くちぬとも,たれかはしらむ,よとともに,ほさぬたもとや,たにのうもれき
さのみなと,たかまのやまの,みねのくも,よそなからたつ,うきななるらむ
こひすてふ,うきなはそらに,たつくもの,かかるつらさに,きえやはてなむ
うきみには,なひかぬうらの,ゆふけふり,なきなはかりを,なにとたつらむ
こひすてふ,みをのそまひと,あさゆふに,たつなはかりは,やむときもなし
しのふへき,ものともひとの,おもはぬは,かすならぬみの,うきななりけり
たれをかは,かこちたにせむ,せきわふる,わかなみたより,もらすうきなは
せきかぬる,こころのうちの,たきつせや,はてはなみたの,かはとなるらむ
もらさしと,せくかひもなし,なみたかは,よとまぬそてに,かくるしからみ
もるとても,なみたのほかは,いかかせむ,うきなはそてに,つつむものかは
しのへはと,おもひなすにも,なくさみき,いかにせよとて,もれしうきなそ
いたつらに,たつなもくるし,あまのかる,みるめはよその,そてのうらなみ
みるめなき,いそのいはなみ,よるしこそ,うちあらはれて,ねはなかれけれ
おもひかは,いはもとすけを,こすなみの,ねにあらはれて,ぬるるそてかな
もらさしと,ちかひしものを,たむけやま,ぬさとちりぬる,ことのはそうき
いかにせむ,もらしそめつる,なみたにも,おもふはかりの,いろしみえすは
せきかぬる,よはのたもとに,かけとめて,なみたのほとも,つきそしるらむ
なほさりに,しのふとひとや,おもふらむ,せきかねてこそ,もらすなみたを
とにかくに,こころひとつを,つくはやま,しけきひとめに,もるなみたかな
なみたこそ,そてにもみゆれ,ひとしれす,いひしちきりの,いかてもりけむ
わかこひの,ころものうらの,たまならは,あらはれぬるも,うれしからまし
おくやまの,このはかくれに,ゆくみつの,おとききしより,つねにわすれす
ゆふされは,やまのはいつる,つきくさの,うつしこころも,きみにそめてき
ひとこふる,こころはそらに,なきものを,いつくよりふる,しくれなるらむ
いひそめぬ,ほとはなかなか,ありにしを,しつこころなき,きのふけふかな
あはれてふ,なけのなさけの,かかりなは,そをたにそての,かわくまにせむ
わたるらむ,たなはたよりも,あまのかは,おもひやるみそ,そてはぬれける
わたのはら,あとなきなみの,ふなひとも,たよりのかせは,ありとこそきけ
わかこひは,いそまにわくる,いさりふね,ほのかにかよふ,なみのまもかな
かけをたに,いかてかみまし,ちきりこそ,うたてあさかの,やまのゐのみつ
なみたかは,したにもかよふ,こころあらは,なかれてすゑの,あふせたのまむ
みにあまる,おもひありやと,ひととはは,わかなみたにも,なくさみなまし
おもひしる,ひとたにあらは,なみたにそ,なけくこころの,いろをみせまし
まつのはの,かはらぬいろを,うらみても,なほしくるるは,なみたなりけり
いつよりか,あきのもみちの,くれなゐに,なみたのいろの,ならひそめけむ
とへかしな,いはたのをのの,ははそはら,しつくもつゆも,ほさぬたもとを
たくへはや,なみたのそらの,うきくもに,ものおもふみの,そてのしくれを
いつまてか,ゆくへさためぬ,うきくもの,うきてたちゐに,ものをおもはむ
そらにしれ,くもまにみえし,みかつきの,よをへてまさる,こひのこころを
すむつきの,おなしそらゆく,くもなれや,よそなからたに,いとはるるみは
よるよるは,ゑしかたくひの,こかれても,ひとをくもゐに,おもふころかな
ふしのねの,けふりのすゑは,あとなくて,もゆるおもひそ,みをもはなれぬ
ときしらぬ,こひはふしのね,いつとなく,たえぬおもひに,たつけふりかな
いかにせむ,かかるおもひの,きえやらて,もえまさるへき,のちのうきよを
あまのたく,うらのけふりの,すゑたにも,おもふかたには,なひかぬそうき
いつまてか,あまのしわさと,おもひけむ,わかみたくもの,うらのけふりを
いせのうみの,あまのもしほひ,たくなはの,くるれはいとと,もえまさりつつ
こひわひて,もえむけふりの,すゑもうし,さのみあはての,うらのもしほひ
いかかせむ,あはてのうらに,よるなみの,よるたにひとを,みるゆめもかな
あふことは,なみよるいその,うつせかひ,つひにくたけて,ものおもへとや
わかそてに,うらわのなみは,かくれとも,とひもこぬよの,はまのなそうき
まつしまや,をしまのあまに,たつねみむ,ぬれてはそての,いろやかはると
まつしまや,をしまのあまの,すてころも,おもひすつれと,ぬるるそてかな
おもはすよ,みぬめのうらに,よるなみを,まなくもそてに,かけむものとは
あまころも,ぬれそふそての,うらみても,みるめなきさに,もしほたれつつ
しらせはや,みるめはからて,あさゆふに,なみこすそての,うらみありとも
よそにたに,みぬめのうらの,あまひとや,たたいたつらに,そてぬらすらむ
なにかせむ,かれなてあまの,いたつらに,たえぬうらみの,みるめはかりは
わかこひは,しかつのうらの,あまなれや,みるめはなくて,そてのぬるらむ
さのみやは,からぬものゆゑ,わたつうみの,うらのみるめに,そてぬらすへき
くちねたた,そてのうらなみ,かけてたに,ひとをみるめは,ちきりなけれは
ふかきえに,なかれしやらぬ,みたれあしの,うきふしなから,さてやくちなむ
ものおもふ,こころのうちは,みたれあしの,うきふししけき,ころにもあるかな
なにはえや,あしまかくれの,みをつくし,あふよさはらぬ,しるしともかな
なにはえや,おなしあしまを,こくふねも,おもはぬかたや,なほさはるらむ
あしかきの,まちかけれとも,いたつらに,みとせあひみぬ,ちきりなりけり
おのつから,かよふはかりの,ことのはに,つゆのいのちを,かけてこそまて
あふまてと,たれゆゑをしむ,いのちとて,いけるをひとの,なほいとふらむ
あふことを,なほさりともと,おもふこそ,いのちもしらぬ,たのみなりけれ
あひみての,のちもつらさの,かはらすは,たたこのままに,こひやしなまし
なからふる,いのちのみこそ,はかなけれ,ゆくすゑとたに,ちきりやはする
ありてよに,なからへはこそ,おのつから,ひとのちきりの,すゑもたのまめ
あはれわか,こひにいのちを,かけはしの,さていつまてか,たのみわたらむ
いたつらに,すくるはよその,つきひにて,わかみにたのむ,ゆふくれもなし
さのみやは,ひとのつらさの,としつきを,しなぬいのちの,うきになすへき
さりともと,おもふはかりの,なくさめに,いきてつれなき,みをなけくかな
こひわふる,みのためつらき,いのちにて,ちきりもしらぬ,おなしよそうき
たえぬへき,いのちをこひの,うらみにて,あらはあふよの,すゑもたのます
しぬはかり,おもふといひて,としもへぬ,いままていける,みとはしられし
いたつらに,なみたをかけて,さよころも,かさねぬとこに,としそへにける
としつきの,つもるもなにか,をしまれむ,ひとのこころの,つれなからすは
つれもなき,ひとのこころは,うきものを,われたにいかに,おもひよわらむ
こひしさの,うきにわするる,ものならは,つれなきひとを,うらみさらまし
あふことは,かたののみのの,まくすはら,うらみもあへす,つゆそこほるる
おもひしる,こころもなくて,つれなきは,うきにやひとの,ならはさるらむ
たえぬへき,いのちなりとも,ゆくすゑを,ちきらはなにも,なからへやせむ
のちのよと,ちきりもおかは,いそかまし,あふにはかへぬ,いのちなりとも
あひみるも,たかためなれは,たまのをの,たえぬへきまて,ひとをこふらむ
あふまてと,おもふいのちの,いたつらに,たたこひしなむ,みこそをしけれ
こひしなむ,いのちのはてを,いかかせむ,のちさへひとの,あはれしらすは
こひしなは,われゆゑとたに,おもひしれ,さこそつれなき,こころなりとも
つれなさを,なけかむための,いのちとは,なからへてこそ,おもひしりぬれ
いのちこそ,つれなかりけれ,あひみすは,たへてあるへき,ここちやはせし
いのちをは,のちにすつとも,つれなさの,つらきかきりは,いきてこそみめ
いかにせむ,なほつれなくて,あふことを,いのちにたにも,ひとのかへすは
こころにも,みにもまかせぬ,いのちをは,あふにかへむと,いかかちきらむ
こひしなむ,いのちのさきに,あふといふ,なきなをたにも,たつときかはや
おのつから,はかなきよにも,ありふるは,こひせぬひとの,いのちなりけり
いかてなほ,こひしぬはかり,こふるみを,ひとつてにたに,さそときかれむ
おもひかね,もらしてのちも,つれなきに,いつをまつへき,ちきりなるらむ
のちのよの,むくひをいかて,しらせまし,さてもやひとの,おもひよわると
よよかけて,おもへはつらき,むくひかな,たかこころより,つれなかりけむ
まよふへき,のちのうきみを,おもふにも,つらきちきりは,このよのみかは
なにゆゑか,おなしよまては,めくりきて,ちきりなきみと,つれなかるらむ
とにかくに,おもへはとても,かひもなし,くるしやちきり,あるにまかせむ
かすならぬ,みをこそかこて,ゆふたすき,かけしちきりの,うきにつけても
さかきはに,かみのゆふして,かけてたに,つれなきいろを,えやはいのらむ
よそにのみ,みわのかみすき,いかなれは,いのるしるしの,なきよなるらむ
つれもなき,ひとをはおきて,いのるとも,あはすはまたや,かみをうらみむ
かみかきや,よるへのみつも,なのみして,いのるちきりの,なとよとむらむ
きふねかは,うきとしつきの,かかれとは,いのらぬものを,そてのしらたま
なかれての,よをはたのます,きふねかは,たまちるなみに,みをくたきつつ
たえねたた,いしまつたひに,ゆくみつの,すゑもあふせの,たのみなけれは
いととまた,なみたはふちと,なりにけり,あふせもしらぬ,なかかはのみつ
こまとむる,ひのくまかはに,あらはこそ,こひしきひとの,かけをたにみめ
あふみちに,かよひなれたる,こまもかな,つれなきなかの,こひのしるへに
とふほたる,わかかけみせて,くらへはや,けたぬおもひは,たれかまさると
とふとりの,こころはそらに,あくかれて,ゆくへもしらぬ,ものをこそおもへ
はしたかの,かりはのをのに,たつとりの,あはてはなにに,みをもかへまし
ねをそなく,とほやまとりの,ますかかみ,みてはかひなく,ものおもふとて
あふことは,とほやまとりの,おなしよに,こころなかくて,ねをのみそなく
かくてしも,よをはつくさむ,やまとりの,はつかりころも,くちはてぬとも
うみやまの,はてもこひちと,おもふには,あはれこころを,いつちやらまし
あふみにか,あるといふなる,とこのやま,とことはにこそ,みまくほしけれ
あふさかや,かよふこころは,せきもゐす,ゆるさぬなかは,ひとめなりけり
いそのかみ,ふるのたかはし,たかために,うきをわすれて,こひわたるらむ
うきなかは,あすのちきりも,しらたまの,をたえのはしは,よしやふみみし
いかかせむ,うきみなかみの,なみたかは,あふせもしらて,しつみはてなは
わたりえぬ,なみたのかはの,せをはやみ,みさへなかると,いかてしらせむ
ものおもふ,なみたのかはの,みをつくし,ふかきしるしは,そてにみゆらむ
わかなみた,よしやよしのの,かはとなれ,いもせのやまの,かけやうつると
いかなれは,うきなはかりの,なとりかは,あふせをよそに,ききわたるらむ
あふせなき,ふちとなりても,さらはなと,よとまぬそての,なみたなるらむ
いつまてか,ぬるるそてにも,やとるへき,あふよはしると,つきにとははや
あふとみる,ゆめはさめぬる,うたたねに,のこるそそての,なみたなりける
おもひねの,ゆめのかよひち,かはらねは,なけくこころの,ほとはみゆらむ
あふことは,おなしうつつの,つらさにて,ぬるよをたのむ,ゆめたにもなし
さすかまた,こころやかよふ,つれもなき,ひとをゆめちに,あひみつるかな
つらしとて,うらみもはてす,さよころも,かへせはひとそ,ゆめにみえける
おもひねの,まくらにみえし,おもかけは,ゆめとしりても,なほそこひしき
はかなくも,なほやたのまむ,あふとみる,ゆめをうつつの,なくさめにして
はかなくも,たのみけるかな,おもひねの,みるよのゆめの,ちきりはかりを
よなよなの,ゆめはかよへと,あふさかの,せきそうつつの,へたてなりける
あふことの,ゆめはかりにも,なくさまは,うつつにものは,おもはさらまし
あきのよを,まとろまてのみ,あかすみは,ゆめちとたにも,たのまさりけり
よをかさね,まとろまてこそ,あかしつれ,ねすはとちきる,ひともなきよに
なつひきの,てひきのいとの,うちはへて,くるしきこひは,よるそまされる
うちとけぬ,ちきりそつらき,こひをのみ,しつはたおひの,むすほほれつつ
いまはたた,さてうちとけよ,したおひの,むすひすつへき,ちきりならねは
あふまての,いのちをひとに,ちきらすは,うきにたへても,えやはしのはむ
さためなき,いのちもいかに,をしまれむ,ちきりしすゑを,たのむみならは
なほさりに,たのめしことを,いのちにて,いけるはかりの,かひやなからむ
たのましな,いのちもしらぬ,よのなかに,ひとのちきりは,まことなりとも
ゆくすゑの,ちきりもよしや,なからへて,まつへきほとの,いのちならねは
いのちあらは,よそにそきかむ,ゆくすゑも,みにはたのまぬ,ちきりなりけり
ちきりしを,まつとせしまの,としつきに,つもるなみたの,いろをみせはや
いつはりと,かねてはしらぬ,ことのはを,かはらむまては,たのみこそせめ
おのつから,いひしちきりの,ままならは,みはつるまての,いのちともかな
いつはりの,なきよなりとも,いかかせむ,ちきらてとはぬ,ゆふくれのそら
さりともと,なほたのまるる,ゆふくれを,ちきりしままに,とふひともかな
たのみける,こころとひとの,しるはかり,いつはりをたに,まつときかれむ
まこともや,そのかねことに,ましるらむ,いつはりはかり,あるよならねは
ひとこころ,きのふにかはる,いつはりに,しらすやすゑの,よよのかねこと
ちきれとも,なほいつはりと,うたかひし,こころのすゑそ,まことなりける
たのめはそ,かはるもつらき,かねてより,なといつはりと,おもはさりけむ
いつはりと,おもひなからも,ことのはに,かかるはつゆの,いのちなりけり
ちきりしも,なほたのまれす,いつはりと,おもひそめにし,こころならひに
まちよわる,こころやあると,あきかせの,みにさむからぬ,ゆふくれもかな
わかための,おとつれとたに,おもははや,ひとまつよひの,をきのうはかせ
いろにいてて,いはぬはかりそ,をしほやま,まつとはかせの,たよりにもきけ
たのめおく,たかまことより,ゆふくれの,またるるものに,おもひそめけむ
さのみやは,わかいつはりに,なしはてむ,つらくはまたぬ,こころともかな
たのめても,こぬひとをまつ,ゆふくれに,こころをつくす,いりあひのかね
いつはりと,おもひもはては,いかかせむ,まつをたのみの,ゆふくれのそら
わかこひは,けふりとたにも,しらせはや,こぬゆふくれの,そらのうきくも
こぬくれの,つらきむくひも,みせてまし,またるるほとの,わかみなりせは
いかかせむ,つきのしるへは,たのめとも,ちきりしよはと,おもひいてすは
いつはりの,まことにならむ,ゆふへまて,あはれいくよの,つきかみるへき
しらせはや,たのむるよひの,まつのとに,ふけゆくつきの,こころつくしを
いまこむと,ちきりしほとも,ふけにけり,こよひもさてや,やまのはのつき
まちかねて,なみたかわかぬ,わかそてに,やとるもつらく,ふくるつきかな
とはれつる,いつのならひの,ありかほに,こよひふけぬと,またなけくらむ
おのつから,おもひもいては,とふはかり,ふけぬるよはと,いかてしらせし
しはしたに,ふけぬになして,なくさめむ,まつよのかねの,こゑなきかせそ
つくつくと,ひとりなかめて,ふけにけり,まきのとささぬ,いさよひのつき
まちわふる,こころつくしの,ほとをたに,みせはやよはの,つきそふけゆく
あちきなく,まつよひふくる,つきかけを,ふけぬになして,なほたのむかな
つきのみそ,おなしまくらに,やとりける,こよひもひとは,そらたのめして
たのめすは,ねなましつきと,なかめても,うきいつはりに,ふくるそらかな
せめてたた,いつはりとたに,おもははや,たのめてふくる,よはのつらさを
きみまつと,いくよのしもを,かさぬらむ,ねやへもいらぬ,おなしたもとに
かそへても,いつまてひとり,またれけむ,ももよもすきぬ,しちのはしかき
きみこすは,たれとかさねむ,からころも,つまふくかせに,よはふけにけり
あふことを,こよひこよひと,たのめすは,なかなかはるの,ゆめはみてまし
しらせはや,つかはぬをしの,うきぬなは,いかなるせせに,みたれゆくらむ
たのめつつ,まつよむなしき,うたたねを,しらてやとりの,おとろかすらむ
こよひこそ,つらさなからに,あけぬとも,まちけりとたに,いかてしらせむ
あきたもる,しつかかりほの,いなむしろ,いなてふよはそ,とこはつゆけき
おもひかね,ゆきてはかへる,みちしはの,つゆをかさぬる,そてのうへかな
おもひきや,なみたにしほる,そてになほ,みをしるあめを,そへむものとは
かきりあれは,いまそかさぬる,せきかへし,なみたにくちし,よはのころもて
かかるへき,ちきりもしらす,きのふまて,よそにもひとを,おもひけるかな
もろともに,うちとけられぬ,にひまくら,かはせるよはも,くるしかりけり
わするなよ,むすふひとよの,にひまくら,ゆめはかりなる,ちきりなりとも
こよひさへ,おなしひとめを,いとふかな,あふにまきるる,なみたならねは
かたみとも,のちにこそみめ,しのひつつ,あふよのつきよ,くもかくれせよ
つれなさに,すてしいのちも,をしまれて,あふにかはるは,こころなりけり
このままに,うきみにさめぬ,ゆめならは,うつつにかへて,またやなけかむ
いかにせむ,うつつもゆめと,たとられて,あふにもまよふ,わかこころかな
かりそめの,こよひはかりの,ゆめならて,またみるまての,ちきりともかな
ひとはよも,さむるなこりも,をしからし,こころかよはぬ,ゆめのちきりは
しのひつつ,たたときのまに,あふほとの,こころまよひそ,ゆめにかはらぬ
ふけてとふ,たたなほさりの,ちきりこそ,こぬにはまさる,うらみなりけれ
こよひたに,おもひしらるる,みのほとを,いまよりのちと,いかかちきらむ
なくさむる,そのかねことも,よしやいま,しのはれぬへき,わかれならねは
きぬきぬに,ならはいかにと,おもふより,よふかくおつる,わかなみたかな
とりのねの,うきにもせめて,なさしとや,あくるをまたぬ,わかれなるらむ
なかなかに,むなしきよりも,うきものを,ふけてあふよの,とりのこゑこゑ
さらてたに,わかれをいそく,うきひとの,こころにかなふ,とりのこゑかな
うきひとの,こころにいそく,わかれちを,よそなるとりの,ねにかこつかな
うらみしよ,あけぬととりは,つけすとも,さてとまるへき,わかれならねは
したひわひ,なくはならひの,わかれちに,なにとかとりの,ねをもかこたむ
あけぬとも,こころなるへき,わかれちを,なととりのねに,かこちそめけむ
ひとはなほ,なからへぬへき,こころかと,のちをちきるも,うきわかれかな
ゆくすゑの,ふかきちきりも,よしやたた,かかるわかれの,いまなくもかな
あやにくに,さてもやひとの,やすらふと,をしまてみはや,つらきわかれを
しはしとも,ひとはととめぬ,わかれちの,われのみつらき,あかつきのそら
しはしとて,なほいかはかり,したはまし,これをかきりの,わかれなりせは
つらしとや,おもひはてまし,またこむと,いひてかへらぬ,わかれなりせは
のちとたに,たのめもおかは,わかれちの,いまのつらさは,なくさみなまし
わかれちの,のちをはいかに,ちきるとも,なくさみぬへき,わかこころかは
あけぬとも,しはしはなほや,したはまし,しのふるなかの,わかれならすは
くもれたた,のちにしのはむ,かけもうし,わかかへるさの,ありあけのつき
つきたにも,おもかけとめよ,きぬきぬの,そてのわかれを,したふなみたに
わかれちの,うきにたへすは,いきてよに,またありあけの,つきやみさらむ
うきものと,またはいふとも,わかれちに,ふたたひみはや,ありあけのつき
ありあけの,つきさへうしや,いかなれは,わかれかなしき,そらにみゆらむ
きぬきぬの,そてのなみたを,かたみにて,おもかけとむる,ありあけのつき
みるままに,これやかきりと,かなしきは,わかるるそての,ありあけのつき
こひこひて,あふよもやかて,わかれちの,なみたにくるる,ありあけのそら
おきわかれ,なみたくもらぬ,つきならは,そてになこりの,かけはみてまし
しののめの,みねにもくもは,わかれけり,わかきぬきぬの,なこりのみかは
せきもりは,あかつきはかり,うちもねよ,わかかよひちを,しのふわかれに
こころにも,あらてそいそく,せきもりの,うちぬるほとと,おもふわかれは
こころから,いくたひそてに,かけつらむ,こりぬわかれの,しののめのつゆ
このねぬる,あしたのはらの,つゆけさは,おきわかれつる,なみたなりけり
おとにのみ,ききしはさても,なくさみき,なとかけさしも,そてのつゆけき
なみたかと,みるしもかなし,わきもこか,かへるあさけの,みちしはのつゆ
とけてぬる,はなたのおひの,ひとすちに,かへるいろこそ,けさはつらけれ
おきわかれ,かへるたもとの,いつのまに,けささへやかて,つゆけかるらむ
おもひやれ,あたなるゆめに,むすほほれ,さむるかたなき,けさのこころを
とりのねに,おきわかれつる,きぬきぬの,なみたかわかぬ,けさのとこかな
わかれては,またよはふかき,とりのねを,ひとりなこりの,とこにきくかな
いまはとて,おのかきぬきぬ,たちわかれ,とりのねおくる,しののめのみち
わすれはや,はかなきゆめの,なこりゆゑ,けさのまくらに,のこるおもかけ
けふたにも,なくさめかたき,こころには,いかてすくしし,むかしなりけむ
いたつらに,たちかへりにし,しらなみの,なこりにそての,ひるときそなき
すまのあまの,しほやきころも,おのれのみ,なれてもかかる,そてのなみかな
いかにせむ,うきなかかはの,あさきせに,むすふちきりの,さてもたえなは
おもひのみ,ますたのいけの,うきぬなは,たえぬちきりそ,くるしかりける
あまのかは,おなしわたりに,ありなから,けふもくもゐの,よそにきくかな
よしやまた,さてもたえすは,あまのかは,おなしあふせに,たくへこそせめ
うつろはむ,ひとのこころも,しらきくの,かはらぬいろと,なにたのむらむ
たのましな,うつろひぬへき,しらきくの,しもまつほとの,ちきりはかりは
われにのみ,うつりはつとも,つきくさの,うすはなこころ,いかかたのまむ
あたにのみ,うつろふいろの,つらけれは,ひとのこころの,はなはたのまし
はなかつみ,かつみてもなほ,たのまれす,あさかのぬまの,あさきこころは
なからへは,わかこころたに,しらぬみの,ひとのちきりを,えやはたのまむ
おもかけを,おもひもいつな,ますかかみ,またこそひとも,こころうつらは
ひくかたは,あまたありとも,あつさゆみ,もとのこころの,かはらすもかな
かかれとは,いのらさりしを,みしめなは,あらぬこころの,たれにひくらむ
ちはやふる,かみのいかきも,こえぬへし,おほみやひとの,みまくほしさに
こひしくは,きてもみよかし,ちはやふる,かみのいさむる,みちならなくに
うきくもに,みをしなさねは,ひさかたの,つきへたつとも,おもはさりけり
わかれても,いくありあけを,しのふらむ,ちきりていてし,ふるさとのつき
つきにしも,とふへきものと,おもはぬを,なとみるからに,なみたそふらむ
いまさらに,おもひいつるも,たのまねは,まつともいはし,ゆふくれのそら
ともねせぬ,かものうはけの,よるのしも,おきあかしつる,そてをみせはや
なにはめの,あしのしのやの,しのすすき,ひとよのふしも,わすれやはする
きのふけふ,あしまのをふね,さはりきて,あすをあふよと,またちきるかな
きぬきぬの,わかれたにうき,とりのねを,こぬよのとこに,ききやあかさむ
もろともに,みしをなこりの,はれまにて,こぬよはくもる,そてのつきかけ
みしままの,そてになみたは,はれやらて,こぬよはつらき,つきのかけかな
おもかけも,なみたにはては,くもりけり,つきさへひとの,ちきりわすれて
ほしわふる,わかそてかたれ,よはのつき,ひとはなみたの,ほかにみるとも
おもかけそ,いつしかかはる,ますかかみ,みさりしよりも,くもるなみたに
いととなほ,あひみてのちも,かかれとは,たかならはしの,そてのなみたそ
ありしよを,こふるうつつは,かひなきに,ゆめになさはや,またもみゆやと
なけくとも,さめてののちに,かひなきは,またみぬゆめの,ちきりなりけり
わかれては,わすれやすらむ,ふるさとの,ひとのこころを,みるゆめもかな
あふさかの,せきよりおくを,たつぬらむ,こえてかへらぬ,みちはありやと
ひとこころ,いかなるひまに,かよひけむ,またはゆるさぬ,よはのせきもり
ひとはよも,ひとにかたらし,ありしよの,ゆめをゆめとも,おもひいてすは
つらかりし,そのつれなさの,ままならは,なかなかかかる,ものはおもはし
みるもうし,おきてわかれし,ありあけの,そらにかはらて,のこるつきかけ
よそにても,おなしこころに,ありあけの,つきはみるやと,たれにとはまし
あきやまに,あさたつきりの,みねこめて,はれすもひとを,おもふころかな
あきはきの,したにかよひし,しかのねも,いまはかひなく,なりやしぬらむ
かりにたに,とはれぬさとの,あきかせに,わかみうつらの,とこはあれにき
ものおもふ,なみたをそへて,おくつゆに,わかみのあきと,ぬるるそてかな
さそとたに,おもひもいてし,あきのたの,かりにもかくと,おとろかさすは
いそのかみ,ふるのわさたに,つなはへて,ひくひとあらは,ものはおもはし
たのめおきし,ことのはさへに,しもかれて,わかみむなしき,あきのゆふくれ
かれはつる,ちきりもつらし,あとたえて,ふるののみちの,しものしたくさ
わけなれし,をののあさちふ,しもかれて,かよひしみちの,いつたえにけむ
いろかはる,ひとのこころの,あさちはら,いつよりあきの,しもはおくらむ
たつねても,とはるるほとの,あともなし,ひとはかれにし,にはのよもきふ
かはらすは,たつねもみはや,みわのやま,ありしこすゑの,すきのしるしを
きえねたた,わすれかたみの,ことのはも,あるかなきかの,そてのしらつゆ
ぬれてほす,ひまこそなけれ,こひころも,みをしるあめの,はれぬおもひに
ことのはの,うつろふあきの,しくれには,わかみひとつの,そてそぬれける
つきくさの,はないろころも,たかそての,なみたよりまつ,うつりそめけむ
うつりゆく,ひとのこころの,あきのいろに,むかしなからの,ことのはそなき
みのあきそ,かこつかたなき,ことのはに,つゆもかからす,なりぬとおもへは
つゆはかり,かけしなさけも,ととまらす,かれゆくなかの,みちのしはくさ
あさことに,ほすかたもなし,からころも,よなよなそての,そほちまされは
ほすかたも,ありとこそきけ,からころも,うすくなりゆく,ひとのたもとは
たちかへり,いくたひそてを,ぬらすらむ,よそになるみの,おきつしらなみ
あふことも,いまはなくさの,はまかせに,なほなみさわく,そてをみせはや
しられしな,あまのもしほき,こりすまに,なほしたもえの,たえぬおもひは
ひとこころ,あさかのぬまの,みをつくし,ふかきしるしも,かひやなからむ
あふことも,いまはかたみの,うらなみに,とほさかりゆく,あまのつりふね
いかにせむ,うきなかかはの,みつをあさみ,せたえかちなる,こころほそさを
なかれてと,ちきりしすゑの,いかなれは,ありしにかはる,なかかはのみつ
あひみても,ひとのこころの,かはるせに,またそてぬらす,なかかはのみつ
とにかくに,かはるそやすき,あすかかは,ふちせやひとの,こころなるらむ
なつむしの,かけみしさはの,わすれみつ,おもひいてても,みはこかれつつ
みつとりに,あらぬなみたの,うきねして,ぬれつついまは,なかぬひもなし
