むすふへき,すゑもかきらし,きみかよに,つゆのつもれる,きくのしたみつ
いかはかり,おいせぬあきを,かさぬらむ,ちよのかさしの,しらきくのはな
ちとせまて,つもれるとしの,しるしとて,ゆきをかさぬる,つるのけころも
あしたつの,よはひしあらは,きみかよの,ちとせのかすは,かそへとりてむ
うなはらや,かせをさまれる,なみのうへに,おもふもとほし,みよのゆくすゑ
かすかすに,みかくたまもの,あらはれて,みよしつかなる,わかのうらなみ
きみにけふ,ととせのかすを,ゆつりおきて,ここのかへりの,よろつよやへむ
かきりなき,はこやのやまの,かけなれは,ちとせのさかも,なほこえぬへし
おいらくの,さかゆくみちを,てらすなり,はこやのやまの,みねのつきかけ
かけなひく,ひかりはみにも,あまるらむ,のほるみかさの,やまのはのつき
おほはらや,をしほのまつそ,きみかよの,いつもかはらぬ,ためしなるへき
きみまちて,ふたたひすめる,かはみつに,ちよそふとよの,みそきをそみし
としたけて,おもひもよらす,きみかよに,またつかふへき,みちのありとは
かみしまの,なみのしらゆふ,かけまくも,かしこきみよの,ためしとそみる
あきらけき,みよのはしめの,あさひやま,あまてるかみの,ひかりさしそふ
ときはなる,かけはかはらし,まきのむら,あまのつゆしも,いくよふるとも
すすしさに,ちとせをかねて,むすふかな,たまゐのみつの,まつのしたかけ
こひころも,いかにそめける,いろなれは,おもへはやかて,うつるこころそ
ひまとめて,いかてしらせむ,たますたれ,けふよりかかる,こころありとも
しらせても,なほつれなくは,いかかせむ,いはぬをとかに,ひとやこひまし
こひしさを,いつならひける,なみたとて,いはぬさきより,そてのぬるらむ
まなくちる,そてのしらたま,たれゆゑに,みたれそめぬる,なみたとかしる
きみにかく,みたれそめぬと,しらせはや,こころのうちに,しのふもちすり
いつまてか,おもひみたれて,すくすへき,つれなきひとを,しのふもちすり
みこもりの,たまえのあしの,とにかくに,おもひみたるる,ほとはしられし
おきつかせ,ふきしくうらの,あしのはの,みたれてしたに,ぬるるそてかな
をやまたの,いほもるかひの,ゆふけふり,むせふおもひを,やるかたそなき
しられしな,くゆるけふりの,たえすのみ,こころにけたぬ,おもひありとも
しられしな,たくものけふり,したにのみ,むせふおもひの,せめてうきみは
われはかり,しのふるなかに,もるものは,おさふるそての,なみたなりけり
なにはかた,あしのしのやの,しのひねに,ぬるるそてさへ,ほすひまそなき
にこりえの,みくさかくれの,うきぬなは,くるしとたにも,しるひとはなし
おなしくは,もろこしふねも,よりななむ,しるひともなき,そてのみなとに
やまのはに,ふけていてたる,つきかけの,はつかにたにも,いかてしらせむ
よひのまに,うはのそらゆく,みかつきの,かけはかりみし,ひとにこひつつ
めにはみて,くもゐのよそに,ゆくつきの,たよりもしらぬ,わかおもひかな
いとせめて,しのふるよはの,なみたとも,おもひもしらて,やとるつきかな
わかなみた,つゆもちらすな,まくらたに,またしらすけの,まののあきかせ
しられしな,わかそてはかり,しきたへの,まくらたにせぬ,よはのうたたね
なけくとも,たれかはしらむ,おもひねの,われはかりみる,ゆめのまくらを
うつつには,かたるたよりも,なかりけり,こころのうちを,ゆめにみせはや
いはておもふ,こころひとつの,たのみこそ,しられぬなかの,いのちなりけれ
としふとも,たれかはしらむ,かくれぬの,したにかよひて,おもふこころを
ひとしれす,おもひしをれて,くちねとや,そてにとしふる,わかなみたかな
おもふこと,いはてこころの,うちにのみ,つもるつきひを,しるひとのなき
さてもまた,いはてとしふる,ことのはは,いつれのあきか,いろにいつへき
たかさこの,をのへのまつの,ゆふしくれ,いろにそいてぬ,としはふれとも
しられしな,ちしほのこのは,こかるとも,しくるるくもの,いろしみえねは
そてのいろを,さてのみひとに,しらせすは,こころにそめし,かひやなからむ
せくそての,なみたのいろや,くれなゐの,ちしほのころも,そめてくちなむ
いかにせむ,つつむひとめに,せきかねて,なみたもそての,いろにいてなは
おもひせく,そてよりおつる,たきつせは,いつのひとまの,なみたなるらむ
もらすなよ,ひとめせかるる,おもひかは,つらさにまさる,なみたなりとも
せくそてに,もらはうきなも,たちぬへし,みをもおもはぬ,わかなみたかな
いはぬをは,しらぬならひと,おもひしに,なみたはかりの,なとかかるらむ
としへても,かひなきものは,ひとしれす,われのみなけく,おもひなりけり
ひとしれぬ,こころやかねて,なれぬらむ,あらましことの,おもかけそたつ
としをへて,しけさまされと,つくはねの,みねはなけきの,ほともしられし
いかにせむ,こひははてなき,みちのくの,しのふはかりに,あはてやみなは
いはてのみ,しのふのやまに,ゐるくもや,こころのおくを,なほへたつらむ
さもこそは,みにあまりぬる,こひならめ,しのふこころの,おきところなき
うへはかり,つつむとみゆる,たまつさは,かへすにつけて,たのまるるかな
あちきなく,つつみもはてし,たれゆゑと,いろにはいてぬ,そてのなみたを
いまはたた,もらしやせまし,なみたかは,たれゆゑしのふ,うきなならねは
なみたかは,あふせはふちと,よとむとも,うきなもらさぬ,しからみもかな
もらさしと,おもふこころや,せきかへす,なみたのかはに,かくるしからみ
おもひかね,なほよにもらは,いかかせむ,さのみなみたの,とかになしても
みかさやま,さしももらさぬ,ことのはに,あたにもつゆの,かかるへきかは
こころこそ,かよはぬなかの,せきならめ,なとかなみたの,ひとめもるらむ
こひすとは,なみたにしるし,いまはたた,きみてふことを,しのふはかりそ
ひとしれす,おもふこころを,ちらすなと,けふそいはせの,もりのことのは
おのつから,かけてもそてに,しらすなよ,いはせのもりの,あきのしたつゆ
もらしても,そてやしをれむ,かすならぬ,みをはつかしの,もりのしつくは
よしさらは,ことのはをたに,ちらさはや,さのみいはての,もりのしたかせ
ひとしれす,おもひしものを,いかにして,みえぬこころの,いろにいつらむ
みさをなる,なみたなりせは,からころも,かけてもひとに,しられさらまし
あらいその,なみよせかくる,いはねまつ,いはねとねには,あらはれぬへし
にほとりの,かくれもはてぬ,さされみつ,したにかよはむ,みちたにもなし
せきかへし,なほもいろにそ,いてにける,おもひによわる,そてのしからみ
ひととはは,よそのおもひと,いひなさむ,もしほのけふり,かせにまかせて
みるめなき,うらよりをちに,たつけふり,われをはよそに,なにこかるらむ
けふりたに,おもひはかりは,しるへせよ,いそまのうらの,あまのもしほひ
おのつから,なひくこころも,ありなまし,あはれたくもの,けふりなりせは
したもえに,むせふおもひの,ゆふけふり,はてはむなしき,なにやたちなむ
いたつらに,たつなはかりや,ふしのねの,ならぬおもひの,けふりなるらむ
かひなしや,およはぬはしの,ゆふけふり,たつなはかりに,おもひきえなは
くらへても,しらしなふしの,ゆふけふり,なほたちのほる,おもひありとは
けふりたつ,あさまのたけに,あらねとも,たえぬおもひに,みをこかすかな
いたつらに,たつやけふりの,はてもなし,あふをかきりと,もゆるおもひは
いたつらに,おもひこかれて,としもへぬ,ひとをみぬめの,うらのもしほひ
よとともに,あまのなはたく,いさりふね,うきておもひの,こかれてそふる
わかこひは,なかたのうらの,なひきもの,こころはよれと,あふよしもなし
いせのうみの,あみのうけなは,わかかたに,こころもひかぬ,ひとにこひつつ
まとろむに,こひしきことの,なくさまは,ねさめをさへは,うらみさらまし
まとろめは,ゆめにもみえぬ,うつつには,わするるほとの,つかのまもなし
ぬるかうちも,うつつのままの,つらさにて,おもふかたには,みるゆめもなし
うつつこそ,ぬるよひよひも,かたからめ,そをたにゆるせ,ゆめのせきもり
さめてこそ,のちうきものと,おもふとも,こひしきひとを,ゆめにたにみむ
あふとみは,さてもおもひの,なくさまて,はかなきゆめは,なほそかなしき
あふとみて,たのむそかたき,うたたねの,ゆめてふものは,まことならねは
ぬるかうちに,けにあふことも,なきゆめを,いかにみしより,たのみそめけむ
ぬるかうちに,しはしなくさむ,こころかな,さめてはゆめと,おもひしれとも
わかそての,なみたのいろの,つゆならは,ときはのもりも,なほやそめまし
わかそてに,かすかくはかり,ゆくみつや,はかなきこひの,なみたなるらむ
こひをのみ,しつやのこすけ,つゆふかみ,かりにもそての,かわくまそなき
やまかつの,おりたつさはの,まこもくさ,かりにのみこそ,そてもぬるらめ
かせあらき,すさのいりえに,なみこえて,あちきなきまて,ぬるるそてかな
あさりする,あまのころもに,あらねとも,しほたれまさる,そてのうへかな
いくよとか,そてのしからみ,せきもみむ,ちきりしひとは,おとなしのたき
ぬきとめよ,あはすはなにを,かたいとの,みたれておつる,たきのしらたま
としへぬる,ならのをかはに,みそきして,いのりしせをも,なほすくせとや
きえぬへし,さのみはいかか,おもひかは,なかるるみつの,あはれともみよ
ねぬなはの,ねぬなはかけて,つらさのみ,ますたのいけの,みつからそうき
うらやまし,たれあふさかの,せきこえて,わかるるとりの,ねをなけくらむ
みなひとを,おなしこころに,なしはてて,おもふおもはぬ,なからましかは
しるらめや,てひきのいとの,ひとすちに,わくかたもなく,おもふこころを
おもひわひ,つれなきなかは,なからへて,こひをいのちと,なほやたのまむ
なからへて,あひみむことは,いのちとも,おもはぬひとや,みにはかふらむ
たのめおく,ひとのこころも,みるはかり,うきにしにせぬ,いのちともかな
ちきりおく,なさけはかりを,いつはりの,なきよになして,たのみけるかな
ちきりしは,すゑもとほらぬ,わすれみつ,たのむやあさき,こころなるらむ
いまはまた,あかすたのめし,かけもみす,そこともしらぬ,やまのゐのみつ
あふことの,いつをかきりと,たのまねは,わかなみたさへ,はてそしられぬ
あふことは,かせにわかるる,うきくもの,ゆくすゑとたに,えこそたのまね
こひわたる,こころはそらに,かよへとも,あふはよそなる,かささきのはし
さのみやは,さののふなはし,おなしよに,いのちをかけて,こひわたるへき
あふまての,いのちをひとに,ちきらすは,うきにたへても,えやはしのはむ
あふことに,たれかはかへむ,をしからて,われたにいまは,すつるいのちを
たのましな,あふにかへむと,ちきるとも,いまいくほとの,おいのいのちは
あふことに,かへぬいのちも,かきりあれは,こひしねとてや,ひとのつれなき
おもふにも,よらぬいのちの,つれなさは,なほなからへて,こひやわたらむ
あふことを,いつともしらす,なからへて,いのちにそふは,おもひなりけり
あふまての,いのちとたにも,たのまれす,ひとのつらさの,はてをしらねは
おなしよを,たのむはかりや,つれなくて,こひにたえたる,いのちなるらむ
いまはまた,あすしらぬみも,なけかれす,このよにたのむ,ちきりならねは
かくこひむ,むくひをひとの,おもはてや,のちのよしらす,つれなかるらむ
こりさらむ,こころのはての,つれなさも,みをなからへて,なほやみせまし
こひしぬる,はてをはしらて,あふまての,いのちををしく,おもひけるかな
たかをしむ,いのちなれはか,しぬはかり,なけくになほも,つれなかるらむ
おもはすに,あはれつれなき,いのちかな,いけらはのちの,たのみはかりに
いけるひの,つらさにかへて,あふことを,またぬいのちと,こひやしなまし
いけるみの,かひはなけれと,こひしなは,おなしよをたに,なほやわかれむ
こひしなむ,いのちはひとの,ためなれは,あさちかはらの,つゆをたにとへ
こひしなは,うきなはかりや,ととまらむ,わかみはこけの,したにくつとも
こひしなむ,ゆくへをたにも,おもひいてよ,ゆふへのくもは,それとなくとも
かけてたに,たのめぬなみの,よるよるを,まつもつれなき,よさのうらかせ
つれなさを,いかにしのひて,すくしけむ,くれまつほとも,たへぬこころに
きみにより,くれまつくさに,おくつゆの,かからぬほとは,いかかたのまむ
まちわひて,ひとりなかむる,ゆふくれは,いかにつゆけき,そてとかはしる
せめてわか,こころひとつの,なくさめに,たのめぬくれも,なほやまたまし
ならひこし,こぬよあまたに,こりもせて,またゆふくれと,たのむはかなさ
さりともと,おもふかひなき,よひよひの,いつはりをたに,たのみはてはや
はかなしや,わかこころなる,まきのとを,ささぬたのみに,ひとのまたるる
つらしなほ,あしわけをふね,さのみやは,たのめしよはの,またさはるへき
たのめても,むなしくふくる,ほとみえて,よそなるつきの,かけさへそうき
こぬひとの,おもかけさそふ,かひもなし,ふくれはつきを,なほうらみつつ
まちわひて,ひとりありあけの,つきかけは,わかれしよりも,なほうかりけり
たのむそよ,いひしはかりを,ちきりにて,ありあけまての,なかつきのそら
いまこむと,たのめしひとの,いつはりを,いくありあけの,つきにまつらむ
いまこむと,たのめぬよはの,つきをたに,なほまちいつる,ありあけのそら
まちいつる,かけさへつらし,たのめても,ひとはこぬよの,ありあけのつき
こぬまても,まつはたのみの,あるものを,うたてあけゆく,とりのこゑかな
たのめても,とはぬはひとの,ならひにて,まつやうきみの,とかとなるらむ
いつはりに,ならはさりせは,ゆくすゑも,たのむることに,なくさみなまし
ゆめにたに,まつとはみえし,いつはりに,こりぬこころは,われさへそうき
ちきりしを,ゆめとたになほ,わかぬかな,おもひあはする,うつつなけれは
くるるよの,ゆめをそいまは,たのみける,ひとのちきりも,うつつならねは
つかのまの,やみのうつつも,またしらぬ,ゆめよりゆめに,まよひぬるかな
なとりかは,いかにせむとも,またしらす,おもへはひとを,うらみけるかな
つひにまた,うきなやたたむ,あふことは,さてもかたたの,うらのあたなみ
つれなしと,かつうらみても,あふことは,なきさのまつの,ねこそなかるれ
たまくらを,かはすはかりの,ちきりにも,なほとけかたき,よはのしたひも
あひみての,こころなかさを,おもひやれ,つらきにたにも,わすれやはする
なけきつつ,おもひみたれし,ならひとや,あひみてもなほ,そてのぬるらむ
ゆくすゑを,かねてそむすふ,したひもの,とけてあふよの,なかのちきりに
たまくらに,むすふすすきの,はつをはな,かはすそてさへ,つゆけかりけり
つきくさの,はなたのおひは,とけそめぬ,かへらぬいろを,たれにとはまし
なほさりに,ゆきてかへらむ,ひとよりも,おくるこころや,みちにまとはむ
あふさかや,わかれをとむる,せきならは,ゆふつけとりの,ねをもうらみし
しぬはかり,をしきわかれの,あかつきや,いのちにかへし,むくひなるらむ
はしめより,あふはわかれと,ききなから,あかつきしらて,ひとをこひける
きぬきぬの,なこりをつきに,かこちても,うしとそおもふ,ありあけのそら
つれなくて,わかるるほとの,つきかけも,なほいひしらぬ,ありあけのそら
わかれちの,ありあけのつきの,うきにこそ,たへていのちは,つれなかりけれ
いまそみる,つらしとききし,ありあけの,つきをわかれの,そてのなみたに
またいつと,たのまぬものの,うつつとも,ゆめともなくて,わかれぬるかな
まとろまぬ,ほとにみしかは,けさはまた,うきをゆめとも,おもひなされす
ちきりおく,のちをまつへき,いのちかは,つらきかきりの,けさのわかれに
わかれつる,なみたのほとを,くらへはや,かへるたもとと,とまるまくらと
とこのうへに,おきつるけさの,つゆよりも,かへるわかみそ,まつきえぬへき
つゆけさは,おきわかるらむ,とこよりも,なかめわひぬる,あけかたのそら
わかなみた,あふをかきりと,おもひしに,なほいひしらぬ,そてのうへかな
こころにも,あらぬたひねの,まとろみに,ほのみしゆめを,ひとにかたるな
さたかなる,ゆめとやなほも,たのままし,やみのうつつの,ゆくへしらねは
うつつとも,たれかさためむ,はかなくて,まとふもつらき,ゆめのかよひち
うたたねの,ゆめともさらは,まきれなて,みしやうつつに,のこるおもかけ
おとろかす,ひとしなけれは,いまはたた,みしはゆめかと,たれにとはまし
あふことを,たえぬるゆめと,おもふにも,のこるつらさは,うつつなりけり
ひとはいさ,おもひもいてぬ,よなよなも,わかこころより,ゆめやみゆらむ
いまはまた,たかゆめちにか,かよふらむ,おもひねにたに,みるよはもなし
うしとみる,ゆめよりのちの,こころをも,うつつなからに,いかてかたらむ
いかにして,うつつのうさと,なりにけむ,みしやむかしの,ゆめのかよひち
ゆめそとも,おもひなしてや,やみなまし,わすれぬほとに,おとろかさすは
ささたけの,ひとよはかりの,ちきりにも,わすれぬふしの,なにのこるらむ
いとせめて,つらきちきりの,いかなれは,さすかにたえぬ,としもへぬらむ
こころにも,あらぬつきひは,へたつとも,いひしにたかふ,つらさならすは
くもゐゆく,つきをそたのむ,わするなと,いふへきなかの,わかれならねは
おのつから,いかなりしよの,かたみとか,くもまのつきも,おもひいつらむ
なかなかに,おもかけさらぬ,かたみにて,いまはあたなる,よはのつきかな
うしとても,いまはあたなる,なこりかは,わすれかたみの,ありあけのつき
はかなしや,いひしはかりの,かたみたに,おもかけつらき,ありあけのつき
つらかりし,かけにかたみや,のこるらむ,なほうとまれぬ,ありあけのつき
たのめしも,わすれぬものを,ありあけの,つきやつれなき,かたみなるらむ
ありあけは,なほそかなしき,あふまての,かたみとてこそ,つきはみれとも
めくりこし,よよのちきりに,そてぬれて,これもむかしの,うきなみたかな
おなしよに,またゆふくれを,なけくかな,こりぬうきみの,こころよわさは
わするへき,いまはわかみの,なみたたに,こころにかなふ,ゆふくれそなき
いまはたた,わすれむとおもふ,ゆふくれを,ありしよりけに,まつかせそふく
さりともと,しはしはまちし,ゆふくれも,いまはよそなる,みのちきりかな
たのめしは,ひとのむかしに,なりはてて,わかみにのこる,ゆふくれのそら
あふさかの,みちやはかはる,としふれは,ひとのこころそ,せきとなりける
うきものと,おもひもはてぬ,とりのねに,またあふさかの,ゆききをそまつ
あふことの,たえまかちなる,つらさかと,おもひしほとの,ちきりたになし
みしひとを,おもひいつるも,かなしきに,ゆふへはつきの,またれすもかな
なにとまた,おもひたえても,すくるみの,つきみるからに,そてのぬるらむ
まちしよに,おもひよそへて,いくかへり,やまのはいつる,つきをみつらむ
いかにせむ,つきのとかとは,おもはねと,うきおもかけに,おつるなみたを
こひこひて,ほのかにひとを,みかつきの,はてはつれなき,ありあけのそら
なかむれは,こひこそまされ,わきもこか,つらきこころや,つきにそふらむ
うらみこし,ひとのこころも,とけやらす,そてのこほりに,はるはきぬれと
わすれすよ,かすみのまより,もるつきの,ほのかにみてし,よはのおもかけ
わかこひは,またゆききえぬ,わかくさの,いろにそいてぬ,したにもえつつ
あかさりし,そてかとにほふ,うめかかに,おもひなくさむ,あかつきのそら
こころから,あくかれそめし,はなのかに,なほものおもふ,はるのあけほの
われのみや,のちもしのはむ,うめのはな,にほふのきはの,はるのよのつき
うきみをは,わすれはつとも,ふるさとの,はなのたよりは,おもひいてなむ
やまふきの,はなさへつらし,くちなしの,いろにはなとか,おもひそめけむ
しらせはや,かみのしるしの,あふひくさ,なをのみかけて,たのむこころを
あふひてふ,そのなはさこそ,かけすとも,けふのかさしの,しるしとはみよ
なつのよと,なにかうらみむ,いつとても,あふひとからに,あかぬならひは
はかなしや,ゆめもほとなき,なつのよの,ねさめはかりの,わすれかたみは
しのひねの,ほとはすきにき,ほとときす,なににつけてか,いまはなかまし
かくれぬに,おふるあやめの,われなれや,しけきうきねも,しるひとそなき
かわくまも,なきひとりねの,たまくらに,いととあやめの,ねをやそふへき
さもこそは,かりそめならめ,あやめくさ,やかてのきはに,かれにけるかな
なつくさの,したゆくみつの,ありとたに,むすはぬなかは,しるひともなし
とふほたる,それかあらぬか,たまのをの,たえぬはかりに,ものおもふころ
つつめとも,われさへみにそ,あまりぬる,ほたるよりけに,もゆるおもひは
なつころも,おりはへせみの,ねにたてて,うすくやなかの,とほさかりなむ
うらみても,かひなきものは,なつころも,わかみにうすき,ちきりなりけり
たなはたに,たえぬおもひは,かはらねと,あふよはくもの,よそにこそきけ
かつみても,こひしきものを,たなはたの,あきのためしと,なにちきりけむ
あふことは,けふもかたのの,あまのかは,このわたりこそ,うきせなりけれ
かけてたに,おもひもしらし,あさちふの,をののあさつゆ,きえかへるとも
かせふけは,たたよふくもの,そらにのみ,きえてものおもふ,あきのゆふくれ
たのめとや,おもひたえぬる,よひよひを,なほあきかせの,まつにふくらむ
おほつかな,それかあらぬか,あけくれの,そらおほれする,あさかほのはな
いつれそと,いろわくほとに,あさかほの,あるかなきかに,なるそかなしき
はつかりの,とわたるかせの,たよりにも,あらぬおもひを,たれにつたへむ
うかりける,ひとのこころの,あきかせに,はきのしたはの,いろもうらめし
まくすはら,したははかりの,あきならは,おもひかへして,うらみさらまし
あきかせの,ふくにまかせて,まくすはら,われとはひとを,うらみやはする
みをあきの,なみたはかりを,たよりにて,かたみもつらき,そてのつきかけ
あきはきぬ,ひとはつれなし,いまよりの,なかきよさむに,まちつつやねむ
おとにのみ,きくのはままつ,したはさへ,うつろふころの,ひとはたのまし
うつろはむ,ものとやひとに,ちきりおきし,のちせのやまの,あきのゆふつゆ
おほかたの,ことのはまても,いろかはる,あきやいくたの,もりのしらつゆ
ことのはも,あきにはあへす,うつれはや,かはるつらさの,いろをみすらむ
しくれゆく,もみちのしたの,かりまくら,あたなるあきの,いろにこひつつ
いまそしる,われをふるせる,ときそとも,しくれてかはる,あきのゆふくれ
ことのはも,わかみしくれの,そてのうへに,たれをしのふの,もりのこからし
ことのはの,とはぬにふかき,いろみても,そてのしくれは,ほすひまもなし
おもひやる,こころのそらに,なりぬれは,けさやしくると,みゆるなるらむ
ひとりぬる,ねさめのとこの,さむけれは,しくれのおとを,たえすきくかな
ひとりぬる,かせのさむさに,かみなつき,しくれふりにし,ひとそこひしき
たれかまた,ふるきまくらに,おもひいてむ,よなよなしもの,おきわかれなは
いかにせむ,おなしえならぬ,ちきりのみ,うきなををしの,ねこそなかるれ
なみたせく,そてのこほりを,かさねても,よはのちきりは,むすひかねつつ
ゆくとしの,むなしきそては,なみこえて,ちきりしすゑの,まつかひそなき
おもひあまり,そてにもなみは,こえにけり,ありしにかはる,すゑのまつやま
あふことは,かけてもいはし,あたなみの,こゆるにやすき,すゑのまつやま
なみこさは,いかにせむとか,たのめけむ,つらきなからの,すゑのまつやま
はかなしな,みつのはままつ,おのつから,みえこしゆめの,なみのかよひち
すゑまてと,ちきりてとはぬ,ふるさとに,むかしかたりの,まつかせそふく
わすらるる,みはならはしの,ゆふくれも,よそにはきかぬ,にはのまつかせ
ことうらに,なひくけふりの,つらさをも,わかみのかたの,なにたてよとや
なひくかと,みえしもしほの,けふりたに,いまはあとなき,うらかせそふく
かひなしな,いひしにかはる,おなしよに,あれはとたのむ,いのちはかりは
みせはやな,ありしにかはる,ひとりねの,わかたまくらに,かかるなみたを
きみゆゑは,とこのやまなる,なもつらし,いさやかはらぬ,こころともみす
よそにのみ,なるみのうらの,うつせかひ,たれあたひとに,なをしらせけむ
かへりては,おもひしりぬや,いはかとに,うきてよりける,きしのあたなみ
かはりゆく,ちきりのほとの,うきをたに,うらむはかりの,あふこともかな
なにゆゑと,こころのとはむ,こともうし,つらきをしたふ,そてのなみたは
つきくさの,うつろひやすき,こころをも,かつしりなから,なにうらむらむ
つきくさに,うつろはむとや,そめおきし,ひとのこころも,いろかはりゆく
いもとわれ,はなたのおひの,なかなれや,いろかはるかと,みれはたえぬる
うつりゆく,はなたのおひの,むすほほれ,いかなるいろに,たえははつらむ
なれしよの,かたみのころも,うらみわひ,なみたかさなる,そてをみせはや
あとたえて,ひともかよはぬ,ひとりねの,ころものせきを,もるなみたかな
としへぬる,よとのつきはし,ゆめにたに,わたらぬなかと,たえやはてなむ
わかれにし,ままのつきはし,なかたえて,ふみかよふへき,みちたにもなし
はかなしや,たかこころより,とたえして,みるよもしらぬ,ゆめのうきはし
はかなしや,われのみかよふ,おもひねの,ゆめちはかりの,たえぬちきりは
しられしな,たえにしなかの,わすれみつ,われのみひとを,おもひいつとも
かよひこし,のなかのしみつ,かきたえて,くまぬにしもそ,そてはぬれける
いつまてか,ひとのつらさの,いつはりを,こころつくしに,なほたのみけむ
いつまての,なさけなりけむ,いつはりの,ことのはさへそ,いまはこひしき
うきなから,しはしはみえし,おもかけも,いつのつきひか,かきりなりけむ
あふことは,おもひたえにし,としつきの,つもるにつけて,わすれやはする
あひみしは,とほさかりゆく,としつきを,わすれすなけく,わかこころかな
わすれては,こひしきものを,あひみしと,いかにちかひし,こころなりけむ
としへぬる,ふるかはのへに,たつすきの,いつかはひとに,またはあひみむ
たえはつる,ちきりをしらて,おなしよに,またあひみむと,おもひけるかな
なからへて,またあふまての,たまのをよ,たえぬしもこそ,くるしかりけれ
かひもなし,とへとしらたま,みたれつつ,こたへぬそての,つゆのかたみは
ありしよを,おもひいてける,こころこそ,うきみをさらぬ,かたみとはなれ
よしさらは,おのかものから,かたみとて,ほさしやそての,なみたはかりも
ますかかみ,うつりしものを,とはかりに,とまらぬかけも,かたみなりけり
つらしとて,くもりなはてそ,ますかかみ,われたにひとの,かけをわすれし
やまとりの,をろのかかみに,あらねとも,うきかけみては,ねそなかれける
みせはやな,そてのわかれの,そのままに,なみたはかりの,こころなかさを
さてもなほ,おもかけたえぬ,たまかつら,かけてそこふる,くるるよことに
さのみやは,つらきいのちの,たまかつら,としつきかけて,なからへもせむ
わすられぬ,そのおもかけを,みにそへて,いつをまつまの,いのちなるらむ
うしとみし,ひとよりもなほ,つれなきは,わすらるるみの,いのちなりけり
さてもなほ,かきりあるよの,ならひとて,うきにまけぬは,いのちなりけり
のきはには,たれうゑおきて,わすれくさ,いまはたつらき,つまとなるらむ
かひもなし,とはてとしふる,よもきふの,われのみしのふ,もとのこころは
としふれと,こひしきことに,そてぬれて,ものわすれせぬ,わかなみたかな
いかにして,ちきりしことを,わすれまし,たのむよりこそ,つらさをもしれ
おもかけを,いかにわすれむ,こころこそ,つらしとおもふ,をりもありしか
かねてより,ひとのこころの,つらからは,ちきりしことを,たのまましやは
いかにせむ,そてのみぬれて,いはみかた,いはぬうらみは,しるひともなし
うきことは,つもりのあまの,あさゆふに,うらむとたにも,しらせてしかな
なけかしよ,そてのうらなみ,たちかへり,おもへはうきも,ちきりなりけり
こきいつる,おきつなみまの,あまをふね,うらみしほとに,とほさかりつつ
うらみても,いくよになりぬ,すみよしの,まつはつれなき,いろにこひつつ
いまさらに,なにかうらみむ,わすれねと,いひしにかなふ,ひとのこころを
いつはりと,なにしかひとを,うらみけむ,わすれすとたに,いまはいはねは
かすかすに,うきはわかみと,おもふにも,ひとをうらみむ,ことのはそなき
たれをかは,みよりほかには,うらむへき,うきをいとはぬ,ひとしなけれは
よしさらは,わかみのとかに,いひなさむ,つらさをひとの,おもひいてにして
みのとかに,ひとのつらさを,おもふこそ,わすらるましき,こころなりけれ
としふれと,うきをおもひの,しるへにて,みになれぬるは,つらさなりけり
うらむへき,ことのはもなく,なりにけり,つらしといふも,かきりこそあれ
のちのよの,つらきむくひを,おもふにも,ひとのためまて,うきわかみかな
おちたきつ,よしののかはや,いもせやま,つらきかなかの,なみたなるらむ
いかはかり,むかしをとほく,へたてきぬ,そのかみやまに,かかるしらくも
かみよより,としのいくとせ,つもるらむ,つきひをすくす,あまのかくやま
としふとも,よしののたきの,しらいとは,いかなるよにも,たえしとそおもふ
みやたきの,たきのみなかみ,たつねみむ,ふるきみゆきの,あとやのこると
いまもまた,ゆきてもみはや,いそのかみ,ふるのたきつせ,あとをたつねて
なみたとて,からぬときさへ,きてみれは,そてにそかかる,たきのしらたま
われみても,むかしはとほく,なりにけり,ともにおいきの,からさきのまつ
ゆききには,たのむかけそと,たちよりて,いそちなれぬる,しかのはままつ
かひなしや,いなはのやまの,まつとても,またかへりこむ,むかしならねは
いかにせむ,わかみにこゆる,しらなみの,すゑのまつやま,まつこともなし
たかさこの,まつもかひなし,たれをかも,あはれなけきの,しるひとにせむ
われのみか,とけぬうらみは,いにしへの,よよにもありと,いはしろのまつ
むかしより,かよひしなかの,あととめて,こころへたつな,あしからのせき
ききわたる,なからのはしも,くちにけり,みのたくひなる,ふるきなそなき
いたつらに,きえかへりつつ,やまかはの,かはれいつれの,よをたのむらむ
いかにせむ,みをはやなから,おもひかは,うたかたはかり,あるかひもなし
みたらしや,みはしつむとも,なかきよに,なをなかすへき,うたかたもかな
おもひいてて,たれかしのはむ,はまちとり,いはねかくれの,あとのはかなさ
いにしへの,あとをはつけよ,はまちとり,むかしにかへる,なみのたよりに
わかのうらに,むかしをしのふ,はまちとり,あとおもふとて,ねをのみそなく
わかのうらの,なみのしたくさ,いかにして,つきにしらるる,なをのこさまし
なみのうへに,うかふこのはと,みゆるかな,こきはなれゆく,あけのそほふね
わひひとの,なみたはうみの,なみなれや,そてしのうらに,よらぬひそなき
かすならぬ,みくつにましる,うつせかひ,ひろふにつけて,そてそしをるる
すてやらぬ,わかみのうらの,うつせかひ,むなしきよとは,おもふものから
はかなくも,をふのうらなし,きみかよに,ならはとみをも,たのみけるかな
なにはなる,おなしいりえの,あしのねも,うきみのかたや,しつみはてなむ
なにかその,なにはのあしの,かりのよに,うきふしとても,おもひみたれむ
よとともに,うきふししらぬ,あしのやの,あまのそてたに,ほしそかねける
